ID,school,sex,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,label
STUDENT449,MS,F,R,GT3,T,low,mid,other,services,course,mother,medium,low,none,no,no,no,no,yes,yes,no,no,excellent,very_bad,bad,very_bad,very_bad,very_bad,one_to_three,C
STUDENT450,MS,F,R,GT3,T,mid,mid,other,services,course,mother,high,medium,none,no,yes,no,no,yes,yes,yes,no,good,excellent,good,very_bad,bad,very_bad,one_to_three,B
STUDENT451,MS,M,R,GT3,T,low,mid,other,other,course,father,medium,medium,none,no,no,no,no,yes,yes,no,no,good,mediocre,mediocre,very_bad,very_bad,excellent,none,D
STUDENT452,MS,F,R,GT3,T,mid,mid,other,other,course,mother,high,medium,none,no,yes,no,no,yes,yes,yes,no,good,good,excellent,very_bad,very_bad,good,four_to_six,D
STUDENT453,MS,F,U,GT3,T,low,mid,other,services,course,mother,low,high,low,no,yes,no,no,yes,yes,no,no,very_bad,mediocre,bad,very_bad,bad,good,none,F
STUDENT454,MS,F,U,GT3,T,low,mid,other,services,course,mother,low,high,low,no,yes,no,no,yes,yes,no,no,very_bad,mediocre,bad,very_bad,bad,good,one_to_three,F
STUDENT455,MS,F,U,GT3,T,mid,low,at_home,other,home,mother,low,medium,none,yes,yes,no,no,no,yes,yes,no,good,good,bad,mediocre,mediocre,bad,none,F
STUDENT456,MS,F,U,GT3,T,low,low,at_home,other,course,father,low,medium,none,no,yes,no,no,no,yes,no,yes,excellent,good,mediocre,bad,very_bad,bad,none,B
STUDENT457,MS,M,R,LE3,T,low,mid,at_home,services,reputation,mother,low,low,none,no,yes,no,yes,yes,yes,yes,no,excellent,excellent,excellent,excellent,excellent,mediocre,four_to_six,D
STUDENT458,MS,F,R,GT3,T,low,low,other,other,home,father,very_high,very_high,none,no,yes,no,no,no,yes,yes,no,good,mediocre,bad,very_bad,very_bad,very_bad,none,C
STUDENT459,MS,F,R,GT3,T,low,low,at_home,other,other,father,very_high,high,none,yes,yes,no,no,yes,yes,no,no,good,good,mediocre,very_bad,very_bad,excellent,one_to_three,D
STUDENT460,MS,F,R,GT3,T,low,low,at_home,other,home,father,medium,medium,none,no,yes,no,yes,yes,yes,yes,no,good,mediocre,mediocre,very_bad,very_bad,bad,one_to_three,D
STUDENT461,MS,F,R,GT3,T,low,low,at_home,other,other,mother,medium,low,none,no,no,no,yes,yes,yes,yes,yes,good,bad,bad,good,mediocre,bad,none,B
STUDENT462,MS,F,R,GT3,T,low,low,at_home,at_home,course,father,high,medium,none,no,yes,no,no,yes,yes,no,no,good,bad,very_bad,very_bad,bad,bad,none,B
STUDENT463,MS,F,R,LE3,T,mid,mid,other,other,other,father,low,high,none,yes,yes,no,no,yes,yes,no,no,good,good,mediocre,bad,bad,excellent,one_to_three,C
STUDENT464,MS,M,R,GT3,T,low,low,at_home,other,other,father,medium,low,none,no,no,no,yes,yes,yes,no,no,mediocre,good,good,mediocre,good,excellent,four_to_six,D
STUDENT465,MS,F,U,GT3,T,low,mid,other,other,course,father,low,medium,low,no,yes,no,yes,yes,yes,yes,yes,mediocre,good,good,bad,mediocre,excellent,more_than_ten,F
STUDENT466,MS,M,U,GT3,T,mid,low,other,services,home,mother,medium,low,none,no,yes,no,no,yes,yes,no,no,mediocre,bad,mediocre,very_bad,mediocre,good,none,D
STUDENT467,MS,F,R,GT3,T,mid,mid,other,services,course,father,high,medium,none,no,yes,no,yes,yes,yes,yes,no,excellent,mediocre,good,very_bad,very_bad,bad,one_to_three,B
STUDENT468,MS,M,U,GT3,T,mid,mid,health,other,reputation,mother,high,low,none,no,no,no,no,yes,yes,no,no,good,mediocre,mediocre,very_bad,bad,good,one_to_three,C
STUDENT469,MS,M,U,GT3,T,high,high,other,teacher,course,father,low,medium,none,no,yes,no,yes,yes,yes,no,yes,good,mediocre,very_bad,very_bad,very_bad,mediocre,none,C
STUDENT470,MS,F,R,GT3,T,mid,mid,services,other,reputation,mother,low,medium,none,no,yes,no,no,yes,yes,yes,yes,good,excellent,good,very_bad,very_bad,very_bad,four_to_six,C
STUDENT471,MS,F,R,GT3,T,mid,mid,at_home,other,course,mother,medium,medium,low,no,yes,no,yes,no,yes,no,no,good,good,good,bad,mediocre,excellent,one_to_three,C
STUDENT472,MS,F,R,LE3,T,mid,mid,other,other,home,father,high,low,none,no,yes,no,yes,yes,yes,no,yes,good,mediocre,bad,very_bad,very_bad,good,none,A
STUDENT473,MS,M,U,LE3,T,mid,low,at_home,services,course,mother,medium,low,none,no,yes,no,yes,yes,yes,yes,no,bad,good,mediocre,bad,mediocre,good,four_to_six,D
STUDENT474,MS,M,R,LE3,T,low,mid,at_home,other,reputation,father,high,low,none,no,yes,no,yes,yes,yes,yes,no,good,bad,good,mediocre,excellent,mediocre,one_to_three,D
STUDENT475,MS,F,U,GT3,T,mid,mid,other,services,course,mother,medium,high,none,no,yes,no,yes,yes,yes,no,no,excellent,mediocre,bad,very_bad,very_bad,good,none,B
STUDENT476,MS,F,R,LE3,T,mid,low,other,other,home,mother,low,low,none,no,yes,no,no,yes,yes,yes,yes,excellent,good,mediocre,very_bad,very_bad,excellent,one_to_three,F
STUDENT477,MS,M,U,GT3,T,mid,mid,services,services,course,father,medium,low,none,no,yes,no,yes,no,yes,yes,no,good,mediocre,mediocre,bad,good,mediocre,more_than_ten,D
STUDENT478,MS,F,R,GT3,T,low,low,at_home,other,course,father,medium,medium,high,yes,yes,no,no,yes,yes,no,no,mediocre,good,mediocre,very_bad,very_bad,very_bad,none,F
STUDENT479,MS,F,U,GT3,T,mid,mid,other,at_home,course,mother,low,low,none,no,yes,no,yes,yes,no,no,no,good,excellent,mediocre,very_bad,very_bad,excellent,four_to_six,D
STUDENT480,MS,F,U,GT3,T,mid,mid,at_home,services,course,other,low,low,low,no,no,no,no,yes,no,yes,yes,good,good,good,very_bad,very_bad,bad,none,D
STUDENT481,MS,F,R,GT3,T,mid,low,at_home,other,course,mother,high,low,none,no,yes,no,yes,yes,no,no,yes,excellent,excellent,mediocre,very_bad,very_bad,mediocre,one_to_three,D
STUDENT482,MS,F,R,LE3,T,low,low,at_home,other,course,mother,medium,low,none,no,yes,no,no,yes,no,no,yes,excellent,bad,very_bad,very_bad,mediocre,good,none,F
STUDENT483,MS,F,R,GT3,T,mid,mid,other,other,course,father,high,medium,none,no,yes,no,no,yes,no,yes,no,mediocre,good,excellent,very_bad,bad,very_bad,one_to_three,D
STUDENT484,MS,F,U,LE3,A,mid,mid,other,other,home,mother,low,low,none,no,yes,no,no,yes,no,no,no,good,mediocre,good,very_bad,bad,very_bad,four_to_six,F
STUDENT485,MS,F,R,GT3,T,mid,mid,at_home,other,course,mother,medium,medium,none,no,yes,no,no,yes,yes,yes,no,good,mediocre,excellent,very_bad,bad,good,none,D
STUDENT486,MS,F,U,GT3,T,mid,mid,other,services,course,father,low,low,low,no,yes,yes,yes,no,yes,yes,no,good,good,mediocre,very_bad,good,mediocre,one_to_three,D
STUDENT487,MS,F,R,LE3,A,mid,mid,other,other,course,other,medium,high,medium,no,yes,no,no,no,no,no,yes,mediocre,mediocre,bad,very_bad,very_bad,bad,four_to_six,D
STUDENT488,MS,F,U,GT3,T,low,low,at_home,services,course,mother,low,high,low,no,no,no,yes,yes,no,no,yes,excellent,mediocre,very_bad,very_bad,very_bad,mediocre,four_to_six,F
STUDENT489,MS,M,R,GT3,T,low,low,other,other,home,mother,medium,low,low,no,no,no,yes,yes,no,yes,no,good,good,mediocre,mediocre,good,good,none,D
STUDENT490,MS,F,R,GT3,T,low,low,at_home,at_home,course,mother,medium,low,low,no,no,no,no,no,no,yes,yes,mediocre,bad,mediocre,very_bad,very_bad,bad,four_to_six,D
STUDENT491,MS,F,U,GT3,T,low,low,other,other,course,other,medium,medium,low,no,yes,no,no,yes,yes,yes,yes,very_bad,very_bad,good,good,very_bad,very_bad,more_than_ten,F
STUDENT492,MS,F,R,GT3,A,mid,mid,health,other,course,mother,low,medium,none,no,no,no,no,no,yes,no,yes,mediocre,mediocre,bad,very_bad,very_bad,mediocre,one_to_three,D
STUDENT493,MS,F,U,GT3,T,none,low,other,at_home,course,father,medium,low,none,no,no,no,yes,no,yes,no,no,bad,good,good,mediocre,excellent,excellent,four_to_six,D
STUDENT494,MS,F,R,LE3,T,low,mid,at_home,other,course,mother,low,medium,none,no,no,no,yes,yes,no,yes,no,good,good,excellent,very_bad,mediocre,mediocre,none,F
STUDENT495,MS,F,U,GT3,T,mid,mid,other,other,reputation,mother,low,low,none,no,no,no,yes,yes,no,yes,yes,good,excellent,good,very_bad,very_bad,good,none,C
STUDENT496,MS,F,R,LE3,T,low,low,services,services,home,mother,low,low,none,no,yes,no,yes,yes,yes,yes,yes,good,good,good,bad,bad,good,one_to_three,B
STUDENT497,MS,M,U,GT3,T,mid,mid,services,at_home,course,mother,medium,very_high,low,no,yes,yes,yes,yes,yes,no,no,excellent,good,excellent,mediocre,good,excellent,none,D
STUDENT498,MS,F,U,GT3,T,mid,low,other,services,course,mother,low,medium,none,no,yes,no,yes,yes,yes,yes,no,excellent,mediocre,mediocre,very_bad,very_bad,very_bad,none,B
STUDENT499,MS,F,U,GT3,T,mid,mid,services,other,course,mother,low,low,none,no,yes,yes,yes,yes,yes,no,yes,good,bad,excellent,very_bad,bad,excellent,none,A
STUDENT500,MS,M,U,GT3,T,low,mid,other,other,course,father,low,low,low,no,yes,no,yes,yes,no,yes,yes,excellent,mediocre,excellent,excellent,excellent,very_bad,more_than_ten,F
STUDENT501,MS,M,U,LE3,T,high,mid,other,other,course,father,low,low,none,no,no,no,yes,yes,yes,yes,no,good,bad,excellent,very_bad,excellent,excellent,more_than_ten,C
STUDENT502,MS,M,R,LE3,T,mid,mid,services,services,other,mother,high,very_high,low,no,yes,no,no,yes,yes,no,no,very_bad,mediocre,excellent,mediocre,excellent,mediocre,one_to_three,F
STUDENT503,MS,F,U,GT3,T,low,low,other,other,course,other,low,very_high,none,yes,yes,no,yes,yes,yes,yes,no,bad,bad,very_bad,very_bad,very_bad,excellent,none,B
STUDENT504,MS,F,U,LE3,T,mid,mid,other,other,home,mother,low,high,none,no,no,no,no,yes,yes,yes,yes,excellent,good,excellent,very_bad,very_bad,very_bad,none,C
STUDENT505,MS,F,R,GT3,T,low,low,at_home,other,reputation,mother,medium,low,none,no,yes,no,yes,no,yes,yes,yes,good,good,excellent,very_bad,bad,excellent,none,D
STUDENT506,MS,F,U,GT3,T,mid,mid,at_home,services,other,mother,medium,medium,low,no,no,no,yes,yes,yes,yes,yes,mediocre,mediocre,good,bad,good,mediocre,more_than_ten,D
STUDENT507,MS,F,U,LE3,T,low,low,other,services,course,father,low,high,none,no,yes,no,no,yes,yes,no,yes,good,mediocre,mediocre,very_bad,very_bad,mediocre,none,D
STUDENT508,MS,M,R,GT3,T,mid,mid,other,other,course,mother,high,low,low,no,yes,no,no,no,yes,yes,no,good,good,excellent,very_bad,bad,excellent,none,F
STUDENT509,MS,F,R,LE3,T,low,low,at_home,other,course,father,high,medium,none,no,yes,no,no,yes,yes,no,no,excellent,mediocre,bad,very_bad,very_bad,very_bad,none,A+
STUDENT510,MS,F,R,GT3,T,mid,mid,other,other,reputation,mother,medium,medium,none,no,yes,no,yes,yes,yes,no,no,excellent,mediocre,bad,very_bad,very_bad,very_bad,none,A
STUDENT511,MS,F,U,GT3,A,low,none,other,other,other,mother,medium,medium,none,no,no,no,no,yes,yes,yes,yes,good,good,excellent,very_bad,very_bad,good,one_to_three,D
STUDENT512,MS,F,R,GT3,T,low,low,at_home,other,other,mother,low,medium,low,no,yes,no,no,yes,yes,yes,yes,good,mediocre,bad,very_bad,very_bad,excellent,more_than_ten,F
STUDENT513,MS,F,U,GT3,T,mid,low,other,other,course,mother,low,low,none,no,no,no,yes,yes,yes,yes,no,mediocre,very_bad,mediocre,very_bad,mediocre,very_bad,none,F
STUDENT514,MS,F,U,GT3,T,mid,mid,services,at_home,course,mother,low,low,none,no,no,no,no,yes,yes,yes,no,mediocre,very_bad,mediocre,very_bad,good,mediocre,one_to_three,F
STUDENT515,MS,F,U,LE3,T,low,low,other,at_home,reputation,mother,medium,medium,none,yes,no,no,no,yes,yes,no,no,bad,mediocre,excellent,very_bad,good,mediocre,more_than_ten,D
STUDENT516,MS,F,R,GT3,T,high,high,health,teacher,reputation,father,low,medium,none,no,no,no,yes,no,yes,yes,yes,good,mediocre,mediocre,bad,mediocre,bad,none,A
STUDENT517,MS,F,R,LE3,T,low,mid,other,other,reputation,mother,medium,low,none,no,no,no,yes,yes,yes,yes,no,excellent,good,excellent,very_bad,good,bad,none,B
STUDENT518,MS,F,U,GT3,A,mid,high,other,services,reputation,father,low,medium,low,no,yes,no,no,yes,yes,yes,no,bad,mediocre,bad,very_bad,mediocre,very_bad,more_than_ten,F
STUDENT519,MS,M,R,GT3,T,mid,low,other,services,reputation,mother,medium,medium,none,no,no,no,yes,yes,yes,yes,no,excellent,bad,very_bad,very_bad,very_bad,bad,none,F
STUDENT520,MS,F,U,LE3,T,low,low,at_home,other,other,mother,high,medium,none,no,yes,no,no,yes,yes,yes,no,good,mediocre,bad,very_bad,mediocre,excellent,four_to_six,F
STUDENT521,MS,F,R,GT3,T,mid,mid,at_home,services,other,mother,medium,medium,none,no,yes,no,yes,yes,yes,yes,no,mediocre,mediocre,mediocre,very_bad,very_bad,bad,none,D
STUDENT522,MS,F,U,GT3,T,high,high,health,health,course,mother,low,medium,none,no,yes,no,no,yes,yes,yes,yes,good,mediocre,good,very_bad,bad,mediocre,four_to_six,F
STUDENT523,MS,M,U,LE3,T,high,high,at_home,health,home,mother,low,very_high,none,no,yes,no,yes,yes,no,yes,yes,excellent,excellent,excellent,excellent,excellent,excellent,one_to_three,F
STUDENT524,MS,F,R,LE3,T,mid,high,at_home,other,other,mother,high,medium,none,no,yes,no,no,no,yes,no,no,good,bad,very_bad,very_bad,very_bad,bad,one_to_three,F
STUDENT525,MS,M,U,LE3,T,high,high,other,services,home,mother,low,high,none,no,yes,no,no,yes,yes,yes,no,good,good,mediocre,very_bad,bad,excellent,none,A
STUDENT526,MS,F,R,GT3,T,high,low,other,other,other,mother,low,low,none,no,no,no,no,yes,yes,yes,yes,good,bad,mediocre,very_bad,bad,excellent,one_to_three,B
STUDENT527,MS,M,U,LE3,T,mid,mid,services,services,other,mother,very_high,high,none,no,no,no,no,yes,yes,no,no,excellent,very_bad,mediocre,bad,bad,mediocre,none,D
STUDENT528,MS,F,R,GT3,T,mid,mid,at_home,other,other,mother,low,low,none,no,yes,yes,no,yes,yes,yes,no,excellent,very_bad,mediocre,very_bad,bad,excellent,four_to_six,F
STUDENT529,MS,F,U,LE3,T,high,high,services,services,other,father,medium,low,none,no,yes,no,no,yes,yes,no,no,excellent,very_bad,mediocre,very_bad,bad,excellent,one_to_three,D
STUDENT530,MS,M,U,GT3,T,mid,mid,services,services,home,mother,low,low,none,no,yes,no,yes,yes,yes,yes,no,good,very_bad,good,excellent,excellent,mediocre,more_than_ten,F
STUDENT531,MS,M,U,GT3,T,low,low,at_home,services,other,mother,high,medium,none,no,no,no,no,yes,yes,yes,yes,excellent,very_bad,mediocre,mediocre,mediocre,very_bad,none,D
STUDENT532,MS,M,U,GT3,T,mid,low,health,services,other,mother,medium,medium,none,no,no,no,no,no,yes,yes,yes,good,bad,bad,very_bad,good,excellent,one_to_three,F
STUDENT533,MS,F,U,LE3,T,mid,low,other,services,other,mother,low,medium,none,no,no,no,no,yes,yes,yes,yes,mediocre,bad,bad,very_bad,very_bad,mediocre,none,A
STUDENT534,MS,M,U,LE3,T,high,high,teacher,health,other,father,low,low,none,no,yes,no,no,yes,yes,yes,no,good,very_bad,bad,bad,excellent,excellent,none,C
STUDENT535,MS,M,R,GT3,T,low,mid,other,services,course,mother,high,medium,none,no,yes,no,yes,yes,yes,no,no,excellent,excellent,excellent,very_bad,mediocre,excellent,more_than_ten,D
STUDENT536,MS,M,U,LE3,A,mid,mid,other,other,reputation,mother,high,very_high,none,no,yes,no,yes,yes,yes,no,no,excellent,good,excellent,bad,mediocre,excellent,more_than_ten,B
STUDENT537,MS,M,U,LE3,A,mid,low,services,services,course,mother,low,low,none,no,no,no,yes,yes,yes,yes,no,good,mediocre,mediocre,very_bad,bad,excellent,more_than_ten,C
STUDENT538,MS,F,R,LE3,T,mid,mid,other,other,course,mother,low,high,none,no,yes,no,no,no,yes,no,yes,good,mediocre,mediocre,bad,bad,excellent,one_to_three,D
STUDENT539,MS,F,U,LE3,T,high,low,other,other,home,mother,medium,medium,none,no,yes,no,yes,yes,yes,yes,no,very_bad,bad,good,bad,bad,very_bad,more_than_ten,D
STUDENT540,MS,F,U,GT3,T,mid,mid,at_home,other,home,mother,medium,low,none,no,no,no,no,yes,yes,no,yes,good,mediocre,mediocre,bad,bad,very_bad,four_to_six,D
STUDENT541,MS,F,R,GT3,T,mid,mid,other,other,other,mother,medium,medium,none,yes,no,yes,no,yes,yes,no,no,excellent,very_bad,mediocre,very_bad,very_bad,excellent,none,D
STUDENT542,MS,F,U,GT3,T,high,high,teacher,services,course,mother,medium,high,none,no,yes,no,no,yes,yes,yes,yes,excellent,mediocre,excellent,very_bad,good,excellent,one_to_three,C
STUDENT543,MS,M,R,GT3,T,high,high,health,other,course,father,high,low,high,no,no,no,yes,yes,yes,yes,yes,mediocre,mediocre,mediocre,very_bad,mediocre,excellent,one_to_three,F
STUDENT544,MS,M,R,LE3,T,low,mid,other,other,course,father,medium,low,none,no,no,no,yes,yes,yes,no,yes,excellent,very_bad,bad,mediocre,mediocre,excellent,one_to_three,C
STUDENT545,MS,M,U,GT3,T,mid,high,services,other,other,mother,low,medium,low,no,yes,no,yes,no,yes,yes,yes,excellent,good,good,mediocre,good,excellent,more_than_ten,F
STUDENT546,MS,F,U,GT3,T,high,high,health,health,course,father,low,medium,none,no,yes,no,no,yes,yes,yes,no,excellent,bad,excellent,very_bad,very_bad,excellent,none,A
STUDENT547,MS,M,R,LE3,T,high,low,other,at_home,other,father,low,low,none,no,no,no,no,yes,yes,yes,no,good,very_bad,bad,bad,very_bad,bad,none,D
STUDENT548,MS,F,U,GT3,A,low,low,at_home,at_home,other,mother,low,medium,none,no,no,no,yes,yes,yes,yes,yes,good,excellent,excellent,very_bad,bad,mediocre,one_to_three,D
STUDENT549,MS,F,R,GT3,T,high,mid,other,other,course,mother,medium,medium,none,yes,yes,no,no,no,yes,yes,no,good,mediocre,mediocre,bad,mediocre,excellent,none,A+
STUDENT550,MS,M,U,LE3,A,mid,mid,other,services,course,father,medium,medium,none,no,yes,no,no,no,yes,yes,yes,good,very_bad,bad,bad,bad,excellent,none,C
STUDENT551,MS,M,U,GT3,T,mid,mid,other,other,other,father,medium,medium,none,no,yes,yes,no,yes,yes,yes,no,good,very_bad,bad,bad,bad,very_bad,none,C
STUDENT552,MS,M,U,GT3,T,low,low,other,other,other,mother,low,medium,medium,no,yes,no,yes,yes,no,yes,no,good,good,mediocre,mediocre,good,good,one_to_three,D
STUDENT553,MS,M,U,LE3,A,low,none,other,other,home,mother,low,low,none,no,no,no,no,yes,yes,no,yes,good,very_bad,bad,very_bad,very_bad,excellent,four_to_six,C
STUDENT554,MS,F,R,GT3,T,low,low,at_home,at_home,course,father,medium,low,none,no,yes,no,yes,yes,no,yes,yes,mediocre,excellent,excellent,bad,bad,good,one_to_three,D
STUDENT555,MS,F,R,GT3,T,low,mid,other,other,home,father,low,high,none,yes,yes,no,no,no,yes,yes,yes,good,mediocre,good,very_bad,very_bad,mediocre,four_to_six,C
STUDENT556,MS,M,R,LE3,T,low,mid,other,at_home,course,mother,low,low,none,no,no,no,no,yes,yes,no,no,good,good,good,bad,good,excellent,four_to_six,D
STUDENT557,MS,F,R,GT3,T,mid,low,other,other,course,mother,medium,medium,high,no,yes,no,yes,no,yes,yes,yes,excellent,good,good,very_bad,very_bad,excellent,one_to_three,D
STUDENT558,MS,M,R,GT3,T,mid,mid,other,other,course,mother,medium,low,none,no,no,no,yes,yes,no,no,yes,excellent,excellent,excellent,mediocre,excellent,excellent,none,D
STUDENT559,MS,M,R,GT3,T,low,none,at_home,at_home,course,other,high,low,low,yes,yes,no,no,yes,yes,no,no,good,mediocre,bad,very_bad,very_bad,good,none,C
STUDENT560,MS,M,R,GT3,T,low,low,other,services,course,mother,medium,low,none,no,yes,no,yes,no,yes,yes,yes,good,excellent,excellent,very_bad,mediocre,bad,none,D
STUDENT561,MS,M,U,LE3,T,low,low,at_home,at_home,course,mother,medium,medium,none,no,yes,no,yes,yes,yes,no,no,good,mediocre,mediocre,very_bad,good,excellent,four_to_six,D
STUDENT562,MS,F,R,LE3,T,mid,mid,other,services,course,father,low,medium,none,no,no,no,yes,yes,yes,no,yes,excellent,good,mediocre,very_bad,very_bad,very_bad,none,C
STUDENT563,MS,M,U,GT3,T,mid,mid,other,other,course,mother,low,low,low,no,no,no,yes,yes,yes,no,yes,very_bad,bad,very_bad,bad,mediocre,excellent,none,F
STUDENT564,MS,M,R,GT3,T,mid,mid,services,other,course,father,medium,low,none,no,no,no,no,yes,yes,yes,no,good,excellent,excellent,bad,mediocre,excellent,one_to_three,D
STUDENT565,MS,M,R,LE3,T,low,low,at_home,other,course,mother,medium,low,none,no,no,no,yes,yes,yes,yes,no,good,excellent,excellent,bad,good,excellent,none,F
STUDENT566,MS,M,R,GT3,T,low,low,services,other,course,other,medium,low,low,no,yes,no,no,yes,no,yes,yes,excellent,mediocre,mediocre,bad,mediocre,excellent,one_to_three,F
STUDENT567,MS,M,R,GT3,T,mid,mid,services,other,course,mother,low,low,low,no,no,no,no,yes,no,yes,no,bad,mediocre,very_bad,bad,bad,excellent,none,F
STUDENT568,MS,M,U,GT3,T,mid,mid,at_home,services,course,mother,medium,low,high,no,no,no,yes,yes,yes,no,no,mediocre,bad,very_bad,very_bad,very_bad,mediocre,four_to_six,F
STUDENT569,MS,M,U,GT3,T,mid,mid,at_home,at_home,course,mother,low,medium,medium,no,yes,no,yes,yes,no,yes,no,good,good,excellent,very_bad,mediocre,mediocre,more_than_ten,F
STUDENT570,MS,M,R,GT3,T,mid,mid,services,services,course,mother,medium,low,none,no,yes,no,yes,yes,yes,yes,yes,excellent,good,mediocre,bad,good,good,four_to_six,F
STUDENT571,MS,M,U,GT3,T,mid,low,at_home,other,course,other,medium,low,high,no,no,no,yes,no,no,yes,yes,good,good,mediocre,very_bad,mediocre,excellent,four_to_six,F
STUDENT572,MS,F,U,GT3,A,mid,mid,services,at_home,course,mother,medium,medium,medium,no,yes,no,yes,yes,yes,no,yes,bad,excellent,excellent,very_bad,very_bad,very_bad,more_than_ten,F
STUDENT573,MS,F,U,GT3,T,low,low,other,at_home,course,mother,low,low,none,no,yes,no,yes,yes,yes,no,no,good,mediocre,bad,very_bad,bad,excellent,more_than_ten,D
STUDENT574,MS,M,R,GT3,T,low,low,other,other,course,other,medium,low,low,no,yes,no,no,yes,no,yes,yes,good,good,mediocre,bad,good,good,more_than_ten,D
STUDENT575,MS,F,R,GT3,A,high,mid,services,services,course,mother,low,low,none,no,yes,no,no,yes,yes,yes,no,excellent,good,good,mediocre,good,bad,more_than_ten,D
STUDENT576,MS,M,R,GT3,T,mid,mid,other,other,course,mother,medium,low,none,no,yes,no,no,no,yes,yes,no,bad,excellent,excellent,excellent,excellent,excellent,more_than_ten,D
STUDENT577,MS,M,R,GT3,T,low,low,other,services,home,other,high,medium,low,no,no,no,no,yes,yes,yes,no,excellent,good,good,mediocre,mediocre,bad,more_than_ten,D
STUDENT578,MS,M,U,GT3,T,mid,mid,health,other,course,mother,medium,medium,low,no,yes,no,no,yes,yes,yes,no,good,excellent,good,bad,mediocre,mediocre,four_to_six,D
STUDENT579,MS,M,U,LE3,T,low,mid,at_home,services,course,mother,low,low,none,no,no,no,no,yes,no,yes,yes,good,mediocre,mediocre,bad,mediocre,mediocre,none,F
STUDENT580,MS,M,R,GT3,T,low,low,other,other,home,other,high,low,low,no,yes,no,no,yes,yes,yes,no,good,good,good,mediocre,mediocre,excellent,four_to_six,D
STUDENT581,MS,F,U,GT3,A,low,mid,at_home,other,course,mother,medium,medium,medium,no,yes,no,no,yes,yes,no,no,good,mediocre,mediocre,very_bad,very_bad,excellent,one_to_three,F
STUDENT582,MS,F,U,LE3,A,low,low,at_home,other,course,mother,low,low,none,no,yes,no,no,yes,no,no,no,very_bad,good,good,very_bad,very_bad,excellent,none,F
STUDENT583,MS,F,R,GT3,T,mid,mid,other,other,other,mother,medium,low,low,no,no,no,no,yes,no,yes,yes,excellent,excellent,excellent,very_bad,very_bad,mediocre,none,F
STUDENT584,MS,F,R,GT3,T,none,none,at_home,other,course,mother,medium,low,none,no,yes,no,no,yes,yes,yes,no,good,good,mediocre,very_bad,very_bad,excellent,none,D
STUDENT585,MS,F,R,LE3,A,mid,low,other,at_home,course,other,medium,high,none,no,yes,yes,no,yes,no,no,no,good,bad,mediocre,bad,bad,mediocre,four_to_six,F
STUDENT586,MS,F,U,GT3,T,high,mid,teacher,services,home,mother,low,medium,none,yes,yes,no,yes,yes,yes,yes,no,excellent,excellent,excellent,very_bad,mediocre,excellent,none,F
STUDENT587,MS,F,R,LE3,T,mid,mid,services,services,course,mother,low,medium,low,no,yes,no,yes,yes,yes,yes,no,bad,mediocre,mediocre,very_bad,bad,good,one_to_three,F
STUDENT588,MS,F,U,GT3,T,high,low,health,at_home,course,mother,low,low,none,no,yes,no,no,yes,yes,no,yes,mediocre,bad,bad,very_bad,very_bad,excellent,none,F
STUDENT589,MS,F,U,LE3,T,low,mid,at_home,other,course,father,low,low,none,no,no,no,no,yes,yes,yes,no,excellent,excellent,very_bad,very_bad,very_bad,mediocre,none,D
STUDENT590,MS,F,U,GT3,T,low,low,other,other,course,mother,high,medium,medium,no,no,no,yes,yes,yes,no,yes,mediocre,good,good,bad,bad,excellent,one_to_three,F
STUDENT591,MS,F,U,GT3,T,mid,mid,services,at_home,reputation,father,medium,medium,none,no,no,no,yes,no,yes,yes,no,good,mediocre,excellent,very_bad,very_bad,very_bad,one_to_three,B
STUDENT592,MS,F,U,GT3,T,mid,mid,services,services,course,mother,medium,low,none,no,yes,no,no,yes,yes,yes,no,good,good,mediocre,very_bad,very_bad,good,none,C
STUDENT593,MS,F,U,LE3,A,low,mid,at_home,other,reputation,mother,medium,medium,none,no,no,no,no,yes,yes,yes,no,good,good,mediocre,very_bad,bad,good,none,B
STUDENT594,MS,F,U,GT3,T,high,high,teacher,teacher,reputation,mother,medium,medium,none,no,no,no,yes,no,yes,yes,no,good,mediocre,excellent,very_bad,bad,very_bad,none,A+
STUDENT595,MS,M,U,LE3,T,high,high,services,other,reputation,mother,low,low,none,no,yes,no,yes,yes,yes,yes,no,excellent,good,excellent,very_bad,very_bad,excellent,one_to_three,A
STUDENT596,MS,F,U,GT3,T,high,mid,other,other,course,mother,medium,medium,none,no,yes,no,no,yes,yes,yes,no,good,mediocre,mediocre,very_bad,bad,good,none,A+
STUDENT597,MS,F,R,GT3,T,mid,mid,at_home,other,course,mother,high,medium,low,no,no,no,yes,yes,yes,no,yes,good,mediocre,mediocre,very_bad,very_bad,good,none,F
STUDENT598,MS,M,U,LE3,T,low,mid,at_home,services,home,mother,medium,low,none,no,yes,no,no,no,yes,no,no,good,very_bad,good,excellent,excellent,very_bad,more_than_ten,D
STUDENT599,MS,M,R,GT3,T,high,high,at_home,services,other,mother,high,low,none,no,yes,yes,yes,yes,yes,yes,yes,bad,excellent,excellent,very_bad,very_bad,very_bad,four_to_six,B
STUDENT600,MS,M,R,GT3,T,low,low,other,services,other,father,high,low,none,no,no,no,no,no,no,no,no,good,bad,mediocre,mediocre,good,good,four_to_six,B
